2018-01-02,2.864,2.907,2.909,2.862,4776970,1383492080.000,1.64,1.71,0.049,3.23
2018-01-03,2.909,2.912,2.945,2.906,5708743,1668821376.000,1.34,0.17,0.005,3.86
2018-01-04,2.913,2.919,2.932,2.909,3084131,900344768.000,0.79,0.24,0.007,2.09
2018-01-05,2.921,2.933,2.938,2.916,3220088,942526288.000,0.75,0.48,0.014,2.18
2018-01-08,2.927,2.944,2.951,2.925,3125531,918485936.000,0.89,0.38,0.011,2.11
2018-01-09,2.942,2.970,2.970,2.941,3097112,916676144.000,0.99,0.88,0.026,2.10
2018-01-10,2.967,2.994,2.996,2.960,4779057,1423989568.000,1.21,0.81,0.024,3.23
2018-01-11,2.988,2.991,3.005,2.979,3227393,965216960.000,0.87,-0.10,-0.003,2.18
2018-01-12,2.991,3.018,3.020,2.991,3187762,957658304.000,0.97,0.90,0.027,2.16
2018-01-15,3.021,3.043,3.065,3.018,5852667,1781827856.000,1.56,0.83,0.025,3.96
2018-01-16,3.036,3.064,3.065,3.034,4702502,1432989392.000,1.02,0.69,0.021,3.18
2018-01-17,3.064,3.071,3.127,3.055,8383916,2590198896.000,2.35,0.23,0.007,5.67
2018-01-18,3.090,3.106,3.122,3.082,6123524,1898899824.000,1.30,1.14,0.035,4.14
2018-01-19,3.116,3.113,3.140,3.096,7679212,2397934048.000,1.42,0.23,0.007,5.19
2018-01-22,3.103,3.129,3.139,3.092,6080783,1899510272.000,1.51,0.51,0.016,4.11
2018-01-23,3.137,3.173,3.175,3.137,9355639,2953636240.000,1.21,1.41,0.044,6.33
2018-01-24,3.184,3.172,3.195,3.146,8496426,2699437536.000,1.54,-0.03,-0.001,5.75
2018-01-25,3.165,3.150,3.171,3.121,6424869,2022418272.000,1.58,-0.69,-0.022,4.35
2018-01-26,3.145,3.171,3.195,3.141,5974380,1895127952.000,1.71,0.67,0.021,4.04
2018-01-29,3.181,3.114,3.193,3.103,7415258,2340129056.000,2.84,-1.80,-0.057,5.02
2018-01-30,3.106,3.075,3.124,3.072,4501058,1394189792.000,1.67,-1.25,-0.039,3.04
2018-01-31,3.064,3.113,3.117,3.062,5737693,1775467536.000,1.79,1.24,0.038,3.88
2018-02-01,3.115,3.134,3.136,3.096,7010666,2186595088.000,1.28,0.67,0.021,4.74
2018-02-02,3.110,3.145,3.148,3.076,7292157,2272216720.000,2.30,0.35,0.011,4.93
2018-02-05,3.106,3.180,3.181,3.099,8264981,2594426928.000,2.61,1.11,0.035,5.59
2018-02-06,3.131,3.110,3.146,3.089,17298860,5384711680.000,1.79,-2.20,-0.070,11.70
2018-02-07,3.142,3.023,3.162,3.013,13889274,4266528848.000,4.79,-2.80,-0.087,9.40
2018-02-08,3.000,2.939,3.016,2.907,12060135,3578899056.000,3.61,-2.78,-0.084,8.16
2018-02-09,2.851,2.803,2.878,2.713,18486013,5148844800.000,5.61,-4.63,-0.136,12.51
2018-02-12,2.801,2.800,2.822,2.770,7828897,2193227392.000,1.86,-0.11,-0.003,5.30
2018-02-13,2.829,2.848,2.884,2.828,6035503,1723677920.000,2.00,1.71,0.048,4.08
2018-02-14,2.856,2.866,2.873,2.837,2596549,741460208.000,1.26,0.63,0.018,1.76
2018-02-22,2.907,2.925,2.939,2.894,3632410,1059208016.000,1.57,2.06,0.059,2.46
2018-02-23,2.934,2.955,2.962,2.924,3510744,1032836960.000,1.30,1.03,0.030,2.37
