2015-01-05,2.580,2.622,2.655,2.555,15964693,4140996832.000,3.92,2.74,0.070,10.80
2015-01-06,2.600,2.592,2.651,2.561,15561868,4048279328.000,3.43,-1.14,-0.030,10.53
2015-01-07,2.575,2.588,2.622,2.558,8887969,2301888512.000,2.47,-0.15,-0.004,6.01
2015-01-08,2.599,2.518,2.610,2.510,7936625,2018320288.000,3.86,-2.70,-0.070,5.37
2015-01-09,2.510,2.524,2.644,2.496,11561505,2961835024.000,5.88,0.24,0.006,7.82
2015-01-12,2.553,2.500,2.555,2.458,15146453,3794552992.000,3.84,-0.95,-0.024,10.25
2015-01-13,2.500,2.485,2.524,2.471,8537999,2131201104.000,2.12,-0.60,-0.015,5.78
2015-01-14,2.495,2.494,2.530,2.466,12076945,3022368208.000,2.58,0.36,0.009,8.17
2015-01-15,2.494,2.586,2.590,2.475,19402259,4908509184.000,4.61,3.69,0.092,13.13
2015-01-16,2.598,2.604,2.634,2.581,16932153,4415809792.000,2.05,0.70,0.018,11.45
2015-01-19,2.430,2.344,2.465,2.344,18004160,4334764288.000,4.65,-9.98,-0.260,12.18
2015-01-20,2.341,2.361,2.400,2.316,18381171,4339336704.000,3.58,0.73,0.017,12.43
2015-01-21,2.386,2.503,2.517,2.372,16442957,4013711056.000,6.14,6.01,0.142,11.12
2015-01-22,2.510,2.499,2.515,2.462,16531089,4124867568.000,2.12,-0.16,-0.004,11.18
2015-01-23,2.514,2.524,2.569,2.499,19467751,4924803584.000,2.80,1.00,0.025,13.17
2015-01-26,2.531,2.519,2.531,2.485,10965950,2749236448.000,1.82,-0.20,-0.005,7.42
2015-01-27,2.529,2.478,2.532,2.436,13883847,3445722752.000,3.81,-1.63,-0.041,9.39
2015-01-28,2.452,2.442,2.493,2.435,14169617,3479909088.000,2.34,-1.45,-0.036,9.59
2015-01-29,2.403,2.400,2.422,2.379,9797907,2355012992.000,1.76,-1.72,-0.042,6.63
2015-01-30,2.415,2.367,2.433,2.358,11434916,2735094416.000,3.12,-1.38,-0.033,7.74
2015-02-02,2.301,2.299,2.342,2.293,11763678,2719672272.000,2.07,-2.87,-0.068,7.96
2015-02-03,2.329,2.367,2.378,2.300,12359149,2883248272.000,3.39,2.96,0.068,8.36
2015-02-04,2.375,2.334,2.404,2.331,12441324,2951498256.000,3.08,-1.39,-0.033,8.42
2015-02-05,2.420,2.316,2.426,2.313,15494610,3685168672.000,4.84,-0.77,-0.018,10.48
2015-02-06,2.311,2.291,2.333,2.270,14633780,3379291184.000,2.72,-1.08,-0.025,9.90
2015-02-09,2.291,2.331,2.359,2.280,16392675,3805047008.000,3.45,1.75,0.040,11.09
2015-02-10,2.331,2.369,2.374,2.321,14049515,3307644640.000,2.27,1.63,0.038,9.50
2015-02-11,2.371,2.380,2.388,2.359,9498342,2254381264.000,1.22,0.46,0.011,6.43
2015-02-12,2.379,2.384,2.391,2.351,7281668,1727233984.000,1.68,0.17,0.004,4.93
2015-02-13,2.390,2.390,2.429,2.382,10730074,2579400224.000,1.97,0.25,0.006,7.26
2015-02-16,2.390,2.394,2.403,2.379,6561741,1568280912.000,1.00,0.17,0.004,4.44
2015-02-17,2.401,2.411,2.429,2.401,7073138,1708546544.000,1.17,0.71,0.017,4.78
2015-02-25,2.411,2.370,2.411,2.359,6214187,1482105888.000,2.16,-1.70,-0.041,4.20
2015-02-26,2.368,2.450,2.452,2.348,12779198,3073475088.000,4.39,3.38,0.080,8.64
2015-02-27,2.447,2.438,2.465,2.428,8649076,2118466992.000,1.51,-0.49,-0.012,5.85
2015-03-02,2.456,2.441,2.460,2.424,11234643,2743186288.000,1.48,0.12,0.003,7.60
2015-03-03,2.427,2.364,2.427,2.360,10905398,2608596592.000,2.74,-3.15,-0.077,7.38
2015-03-04,2.368,2.362,2.381,2.342,10776613,2546663824.000,1.65,-0.08,-0.002,7.29
2015-03-05,2.345,2.334,2.351,2.312,11686132,2726749712.000,1.65,-1.19,-0.028,7.91
2015-03-06,2.335,2.339,2.361,2.333,12732966,2988489872.000,1.20,0.21,0.005,8.61
2015-03-09,2.300,2.397,2.410,2.289,16164937,3779924704.000,5.17,2.48,0.058,10.94
2015-03-10,2.381,2.359,2.389,2.355,11403393,2701126640.000,1.42,-1.59,-0.038,7.71
2015-03-11,2.363,2.374,2.410,2.362,10765568,2568748640.000,2.03,0.64,0.015,7.28
2015-03-12,2.404,2.448,2.472,2.388,15312058,3717288864.000,3.54,3.12,0.074,10.36
2015-03-13,2.458,2.455,2.495,2.440,12204913,3013068272.000,2.25,0.29,0.007,8.26
2015-03-16,2.472,2.510,2.513,2.451,11598021,2884278432.000,2.53,2.24,0.055,7.85
2015-03-17,2.537,2.543,2.549,2.519,10004522,2534648608.000,1.20,1.31,0.033,6.77
2015-03-18,2.550,2.611,2.614,2.550,11406669,2938701584.000,2.52,2.67,0.068,7.72
